,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_LATEST_lcl,LAST_DELIVERY_SCHEDULE_LATEST_lcl,Model_Target,CARRIER_SIZE,CARRIER_EFFICIENCY,distance,region_delivery,region_collection,parish_delivery,parish_collection
1230,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.54695,-2.551256,52.829374,-1.332134,2023-11-30 16:15:00+00:00,2023-11-30 20:30:00+00:00,0,BIG,GOOD,165.0958229148429,East Midlands,South West,Castle Donington,Bradley Stoke
1231,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-12-01 05:50:00+00:00,2023-12-01 09:20:00+00:00,0,BIG,GOOD,157.31640233347548,London,East Midlands,"Enfield, unparished area",Castle Donington
1232,3.5T Van,LWB Van,DE74 2TR,RG2 0RP,52.829374,-1.332134,51.432237,-0.984601,2023-11-30 05:00:00+00:00,2023-11-30 08:45:00+00:00,0,BIG,GOOD,157.20403566063115,South East,East Midlands,"Reading, unparished area",Castle Donington
1233,3.5T Van,LWB Van,CO4 9QJ,DE74 2TR,51.920887,0.927015,52.829374,-1.332134,2023-11-28 18:30:00+00:00,2023-11-28 22:10:00+00:00,0,BIG,GOOD,183.6844068058245,East Midlands,East of England,Castle Donington,"Colchester, unparished area"
1234,3.5T Van,LWB Van,NP10 9DQ,DE74 2TR,51.582459,-3.043825,52.829374,-1.332134,2023-12-09 09:30:00+00:00,2023-12-09 13:30:00+00:00,0,BIG,GOOD,181.23362306410493,East Midlands,,Castle Donington,
1235,3.5T Van,LWB Van,DE74 2TR,RG2 0RP,52.829374,-1.332134,51.432237,-0.984601,2023-12-07 05:00:00+00:00,2023-12-07 08:45:00+00:00,0,BIG,GOOD,157.20403566063115,South East,East Midlands,"Reading, unparished area",Castle Donington
1236,3.5T Van,LWB Van,DE74 2TR,NW10 7NZ,52.829374,-1.332134,51.537524,-0.27074,2023-12-08 05:45:00+00:00,2023-12-08 09:15:00+00:00,0,BIG,GOOD,160.89054965050337,London,East Midlands,"Brent, unparished area",Castle Donington
1237,3.5T Van,LWB Van,NP10 9DQ,DE74 2TR,51.582459,-3.043825,52.829374,-1.332134,2023-12-04 18:50:00+00:00,2023-12-04 22:30:00+00:00,0,BIG,GOOD,181.23362306410493,East Midlands,,Castle Donington,
1238,3.5T Van,LWB Van,CA3 0EH,DE74 2TR,54.922111,-2.957338,52.829374,-1.332134,2023-12-08 17:45:00+00:00,2023-12-08 22:10:00+00:00,0,BIG,GOOD,255.993602608651,East Midlands,North West,Castle Donington,
1239,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.54695,-2.551256,52.829374,-1.332134,2023-12-05 16:15:00+00:00,2023-12-05 20:30:00+00:00,0,BIG,GOOD,165.0958229148429,East Midlands,South West,Castle Donington,Bradley Stoke
1240,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-12-06 05:45:00+00:00,2023-12-06 09:15:00+00:00,0,BIG,GOOD,157.31640233347548,London,East Midlands,"Enfield, unparished area",Castle Donington
1241,3.5T Van,LWB Van,DE74 2TR,NW10 7NZ,52.829374,-1.332134,51.537524,-0.27074,2023-12-06 05:45:00+00:00,2023-12-06 09:15:00+00:00,0,BIG,GOOD,160.89054965050337,London,East Midlands,"Brent, unparished area",Castle Donington
1242,3.5T Van,LWB Van,DE74 2TR,SL3 0BB,52.829374,-1.332134,51.470193,-0.51286,2023-12-04 04:00:00+00:00,2023-12-04 09:30:00+00:00,0,BIG,GOOD,161.18783647398314,South East,East Midlands,Colnbrook with Poyle,Castle Donington
1243,3.5T Van,LWB Van,WR4 0SZ,DE74 2TR,52.193636,-2.221575,52.829374,-1.332134,2023-12-07 18:00:00+00:00,2023-12-07 20:30:00+00:00,0,BIG,GOOD,92.87280901369287,East Midlands,West Midlands,Castle Donington,Warndon
1244,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-12-05 05:50:00+00:00,2023-12-05 09:20:00+00:00,0,BIG,GOOD,157.31640233347548,London,East Midlands,"Enfield, unparished area",Castle Donington
1245,3.5T Van,LWB Van,WR4 0SZ,DE74 2TR,52.193636,-2.221575,52.829374,-1.332134,2023-12-04 18:00:00+00:00,2023-12-04 20:30:00+00:00,0,BIG,GOOD,92.87280901369287,East Midlands,West Midlands,Castle Donington,Warndon
1246,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-12-07 05:45:00+00:00,2023-12-07 09:15:00+00:00,0,BIG,GOOD,157.31640233347548,London,East Midlands,"Enfield, unparished area",Castle Donington
1247,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.54695,-2.551256,52.829374,-1.332134,2023-12-07 16:15:00+00:00,2023-12-07 20:30:00+00:00,0,BIG,GOOD,165.0958229148429,East Midlands,South West,Castle Donington,Bradley Stoke
1248,3.5T Van,LWB Van,NE11 0JY,DE74 2TR,54.922706,-1.607332,52.829374,-1.332134,2023-12-06 18:25:00+00:00,2023-12-06 22:10:00+00:00,0,BIG,GOOD,233.53870411993177,East Midlands,North East,Castle Donington,"Gateshead, unparished area"
1249,3.5T Van,LWB Van,DE74 2TR,RG2 0RP,52.829374,-1.332134,51.432237,-0.984601,2023-12-05 05:00:00+00:00,2023-12-05 08:45:00+00:00,0,BIG,GOOD,157.20403566063115,South East,East Midlands,"Reading, unparished area",Castle Donington
1250,3.5T Van,LWB Van,DE74 2TR,NW10 7NZ,52.829374,-1.332134,51.537524,-0.27074,2023-12-15 05:45:00+00:00,2023-12-15 09:15:00+00:00,0,BIG,GOOD,160.89054965050337,London,East Midlands,"Brent, unparished area",Castle Donington
1251,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-12-13 05:45:00+00:00,2023-12-13 09:15:00+00:00,0,BIG,GOOD,157.31640233347548,London,East Midlands,"Enfield, unparished area",Castle Donington
1252,3.5T Van,LWB Van,CO4 9QJ,DE74 2TR,51.920887,0.927015,52.829374,-1.332134,2023-12-15 18:30:00+00:00,2023-12-15 22:10:00+00:00,0,BIG,GOOD,183.6844068058245,East Midlands,East of England,Castle Donington,"Colchester, unparished area"
1253,3.5T Van,LWB Van,CA3 0EH,DE74 2TR,54.922111,-2.957338,52.829374,-1.332134,2023-12-14 17:45:00+00:00,2023-12-14 22:10:00+00:00,0,BIG,GOOD,255.993602608651,East Midlands,North West,Castle Donington,
1254,3.5T Van,LWB Van,NP10 9DQ,DE74 2TR,51.582459,-3.043825,52.829374,-1.332134,2023-12-16 09:30:00+00:00,2023-12-16 13:30:00+00:00,0,BIG,GOOD,181.23362306410493,East Midlands,,Castle Donington,
1255,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.54695,-2.551256,52.829374,-1.332134,2023-12-11 16:15:00+00:00,2023-12-11 20:30:00+00:00,0,BIG,GOOD,165.0958229148429,East Midlands,South West,Castle Donington,Bradley Stoke
1256,3.5T Van,LWB Van,NP10 9DQ,DE74 2TR,51.582459,-3.043825,52.829374,-1.332134,2023-12-11 18:50:00+00:00,2023-12-11 22:30:00+00:00,0,BIG,GOOD,181.23362306410493,East Midlands,,Castle Donington,
1257,3.5T Van,LWB Van,DE74 2TR,CO4 9QJ,52.829374,-1.332134,51.920887,0.927015,2023-12-15 05:50:00+00:00,2023-12-15 09:50:00+00:00,0,BIG,GOOD,183.6844068058245,East of England,East Midlands,"Colchester, unparished area",Castle Donington
1258,3.5T Van,LWB Van,NE11 0JY,DE74 2TR,54.922706,-1.607332,52.829374,-1.332134,2023-12-13 18:25:00+00:00,2023-12-13 22:10:00+00:00,0,BIG,GOOD,233.53870411993177,East Midlands,North East,Castle Donington,"Gateshead, unparished area"
1259,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-12-12 05:50:00+00:00,2023-12-12 09:20:00+00:00,0,BIG,GOOD,157.31640233347548,London,East Midlands,"Enfield, unparished area",Castle Donington
1260,3.5T Van,LWB Van,DE74 2TR,NW10 7NZ,52.829374,-1.332134,51.537524,-0.27074,2023-12-14 05:45:00+00:00,2023-12-14 09:15:00+00:00,0,BIG,GOOD,160.89054965050337,London,East Midlands,"Brent, unparished area",Castle Donington
1261,3.5T Van,LWB Van,DE74 2TR,RG2 0RP,52.829374,-1.332134,51.432237,-0.984601,2023-12-12 05:00:00+00:00,2023-12-12 08:45:00+00:00,0,BIG,GOOD,157.20403566063115,South East,East Midlands,"Reading, unparished area",Castle Donington
1262,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.54695,-2.551256,52.829374,-1.332134,2023-12-12 16:15:00+00:00,2023-12-12 20:30:00+00:00,0,BIG,GOOD,165.0958229148429,East Midlands,South West,Castle Donington,Bradley Stoke
1263,3.5T Van,LWB Van,DE74 2TR,RG2 0RP,52.829374,-1.332134,51.432237,-0.984601,2023-12-14 05:00:00+00:00,2023-12-14 08:45:00+00:00,0,BIG,GOOD,157.20403566063115,South East,East Midlands,"Reading, unparished area",Castle Donington
1264,3.5T Van,LWB Van,NP10 9DQ,DE74 2TR,51.582459,-3.043825,52.829374,-1.332134,2023-12-14 18:50:00+00:00,2023-12-14 22:30:00+00:00,0,BIG,GOOD,181.23362306410493,East Midlands,,Castle Donington,
1265,3.5T Van,LWB Van,DE74 2TR,RG2 0RP,52.829374,-1.332134,51.432237,-0.984601,2023-12-19 05:00:00+00:00,2023-12-19 08:45:00+00:00,0,BIG,GOOD,157.20403566063115,South East,East Midlands,"Reading, unparished area",Castle Donington
1266,3.5T Van,LWB Van,WR4 0SZ,DE74 2TR,52.193636,-2.221575,52.829374,-1.332134,2023-12-21 18:00:00+00:00,2023-12-21 20:30:00+00:00,0,BIG,GOOD,92.87280901369287,East Midlands,West Midlands,Castle Donington,Warndon
1267,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.54695,-2.551256,52.829374,-1.332134,2023-12-19 16:15:00+00:00,2023-12-19 20:30:00+00:00,0,BIG,GOOD,165.0958229148429,East Midlands,South West,Castle Donington,Bradley Stoke
1268,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.54695,-2.551256,52.829374,-1.332134,2023-12-21 16:15:00+00:00,2023-12-21 20:30:00+00:00,0,BIG,GOOD,165.0958229148429,East Midlands,South West,Castle Donington,Bradley Stoke
1269,3.5T Van,LWB Van,CO4 9QJ,DE74 2TR,51.920887,0.927015,52.829374,-1.332134,2023-12-20 18:30:00+00:00,2023-12-20 22:10:00+00:00,0,BIG,GOOD,183.6844068058245,East Midlands,East of England,Castle Donington,"Colchester, unparished area"
1270,3.5T Van,LWB Van,CA3 0EH,DE74 2TR,54.922111,-2.957338,52.829374,-1.332134,2023-12-22 17:45:00+00:00,2023-12-22 22:10:00+00:00,0,BIG,GOOD,255.993602608651,East Midlands,North West,Castle Donington,
1271,3.5T Van,LWB Van,NP10 9DQ,DE74 2TR,51.582459,-3.043825,52.829374,-1.332134,2023-12-18 18:50:00+00:00,2023-12-18 22:30:00+00:00,0,BIG,GOOD,181.23362306410493,East Midlands,,Castle Donington,
1272,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-12-22 05:45:00+00:00,2023-12-22 09:15:00+00:00,0,BIG,GOOD,157.31640233347548,London,East Midlands,"Enfield, unparished area",Castle Donington
1273,3.5T Van,LWB Van,NE11 0JY,DE74 2TR,54.922706,-1.607332,52.829374,-1.332134,2023-12-20 18:25:00+00:00,2023-12-20 22:10:00+00:00,0,BIG,GOOD,233.53870411993177,East Midlands,North East,Castle Donington,"Gateshead, unparished area"
1274,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-12-19 05:50:00+00:00,2023-12-19 09:20:00+00:00,0,BIG,GOOD,157.31640233347548,London,East Midlands,"Enfield, unparished area",Castle Donington
1275,3.5T Van,LWB Van,DE74 2TR,SL3 0BB,52.829374,-1.332134,51.470193,-0.51286,2023-12-18 04:00:00+00:00,2023-12-18 09:30:00+00:00,0,BIG,GOOD,161.18783647398314,South East,East Midlands,Colnbrook with Poyle,Castle Donington
1276,3.5T Van,LWB Van,DE74 2TR,CO4 9QJ,52.829374,-1.332134,51.920887,0.927015,2023-12-20 05:50:00+00:00,2023-12-20 09:50:00+00:00,1,BIG,GOOD,183.6844068058245,East of England,East Midlands,"Colchester, unparished area",Castle Donington
1277,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-12-20 05:50:00+00:00,2023-12-20 09:20:00+00:00,0,BIG,GOOD,157.31640233347548,London,East Midlands,"Enfield, unparished area",Castle Donington
1278,3.5T Van,LWB Van,DE74 2TR,L24 8RF,52.829374,-1.332134,53.349124,-2.876108,2023-12-19 05:45:00+00:00,2023-12-19 10:00:00+00:00,0,BIG,GOOD,118.23316401471695,North West,East Midlands,"Liverpool, unparished area",Castle Donington
1279,3.5T Van,LWB Van,DE74 2TR,RG2 0RP,52.829374,-1.332134,51.432237,-0.984601,2023-12-21 05:00:00+00:00,2023-12-21 08:45:00+00:00,0,BIG,GOOD,157.20403566063115,South East,East Midlands,"Reading, unparished area",Castle Donington
1280,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.54695,-2.551256,52.829374,-1.332134,2023-12-18 16:15:00+00:00,2023-12-18 20:30:00+00:00,0,BIG,GOOD,165.0958229148429,East Midlands,South West,Castle Donington,Bradley Stoke
1281,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-12-21 05:45:00+00:00,2023-12-21 09:15:00+00:00,1,BIG,GOOD,157.31640233347548,London,East Midlands,"Enfield, unparished area",Castle Donington
1282,3.5T Van,LWB Van,DE74 2TR,NW10 7NZ,52.829374,-1.332134,51.537524,-0.27074,2023-12-22 05:45:00+00:00,2023-12-22 09:15:00+00:00,0,BIG,GOOD,160.89054965050337,London,East Midlands,"Brent, unparished area",Castle Donington
1283,3.5T Van,LWB Van,NP10 9DQ,DE74 2TR,51.582459,-3.043825,52.829374,-1.332134,2023-12-23 09:30:00+00:00,2023-12-23 13:30:00+00:00,1,BIG,GOOD,181.23362306410493,East Midlands,,Castle Donington,
1284,3.5T Van,LWB Van,DE74 2TR,RG2 0RP,52.829374,-1.332134,51.432237,-0.984601,2023-12-28 05:00:00+00:00,2023-12-28 08:45:00+00:00,0,BIG,GOOD,157.20403566063115,South East,East Midlands,"Reading, unparished area",Castle Donington
1285,3.5T Van,LWB Van,NP10 9DQ,DE74 2TR,51.582459,-3.043825,52.829374,-1.332134,2023-12-28 18:50:00+00:00,2023-12-28 22:30:00+00:00,0,BIG,GOOD,181.23362306410493,East Midlands,,Castle Donington,
1286,3.5T Van,LWB Van,L24 8RF,DE74 2TR,53.349124,-2.876108,52.829374,-1.332134,2023-12-29 19:25:00+00:00,2023-12-29 22:15:00+00:00,0,BIG,GOOD,118.23316401471695,East Midlands,North West,Castle Donington,"Liverpool, unparished area"
1287,3.5T Van,LWB Van,CA3 0EH,DE74 2TR,54.922111,-2.957338,52.829374,-1.332134,2023-12-28 17:45:00+00:00,2023-12-28 22:10:00+00:00,0,BIG,GOOD,255.993602608651,East Midlands,North West,Castle Donington,
1288,3.5T Van,LWB Van,DE74 2TR,NW10 7NZ,52.829374,-1.332134,51.537524,-0.27074,2023-12-28 05:45:00+00:00,2023-12-28 09:15:00+00:00,0,BIG,GOOD,160.89054965050337,London,East Midlands,"Brent, unparished area",Castle Donington
1289,3.5T Van,LWB Van,CA3 0EH,DE74 2TR,54.922111,-2.957338,52.829374,-1.332134,2023-12-27 17:45:00+00:00,2023-12-27 22:10:00+00:00,0,BIG,GOOD,255.993602608651,East Midlands,North West,Castle Donington,
1290,3.5T Van,LWB Van,DE74 2TR,NW10 7NZ,52.829374,-1.332134,51.537524,-0.27074,2023-12-27 05:45:00+00:00,2023-12-27 09:15:00+00:00,0,BIG,GOOD,160.89054965050337,London,East Midlands,"Brent, unparished area",Castle Donington
1291,3.5T Van,LWB Van,DE74 2TR,NW10 7NZ,52.829374,-1.332134,51.537524,-0.27074,2023-12-29 05:45:00+00:00,2023-12-29 09:15:00+00:00,0,BIG,GOOD,160.89054965050337,London,East Midlands,"Brent, unparished area",Castle Donington
1292,3.5T Van,LWB Van,CA3 0EH,DE74 2TR,54.922111,-2.957338,52.829374,-1.332134,2023-12-29 17:45:00+00:00,2023-12-29 22:10:00+00:00,0,BIG,GOOD,255.993602608651,East Midlands,North West,Castle Donington,
1293,Tractor Unit,Curtain-Side 13.6M Trailer,AL10 9TR,CT2 7PX,51.772167,-0.250353,51.293329,1.092989,2023-10-02 06:30:00+00:00,2023-10-02 12:00:00+00:00,0,VERY SMALL,OKAY,107.12490585858943,South East,East of England,"Canterbury, unparished area",Hatfield
1294,Tractor Unit,Curtain-Side 13.6M Trailer,AL10 9TR,CT2 7PX,51.772167,-0.250353,51.293329,1.092989,2023-10-09 06:30:00+00:00,2023-10-09 12:00:00+00:00,0,VERY SMALL,OKAY,107.12490585858943,South East,East of England,"Canterbury, unparished area",Hatfield
1295,Tractor Unit,Curtain-Side 13.6M Trailer,AL10 9TR,CT2 7PX,51.772167,-0.250353,51.293329,1.092989,2023-10-10 06:30:00+00:00,2023-10-10 12:00:00+00:00,0,VERY SMALL,OKAY,107.12490585858943,South East,East of England,"Canterbury, unparished area",Hatfield
1296,Tractor Unit,Curtain-Side 13.6M Trailer,AL10 9TR,CT2 7PX,51.772167,-0.250353,51.293329,1.092989,2023-10-11 06:30:00+00:00,2023-10-11 12:00:00+00:00,0,VERY SMALL,OKAY,107.12490585858943,South East,East of England,"Canterbury, unparished area",Hatfield
1297,Tractor Unit,Curtain-Side 13.6M Trailer,AL10 9TR,CT2 7PX,51.772167,-0.250353,51.293329,1.092989,2023-10-12 06:30:00+00:00,2023-10-12 12:00:00+00:00,0,VERY SMALL,OKAY,107.12490585858943,South East,East of England,"Canterbury, unparished area",Hatfield
1298,Tractor Unit,Curtain-Side 13.6M Trailer,AL10 9TR,CT2 7PX,51.772167,-0.250353,51.293329,1.092989,2023-10-13 06:30:00+00:00,2023-10-13 12:00:00+00:00,0,VERY SMALL,OKAY,107.12490585858943,South East,East of England,"Canterbury, unparished area",Hatfield
1299,Tractor Unit,Curtain-Side 13.6M Trailer,AL10 9TR,BN23 6PW,51.772167,-0.250353,50.788708,0.297115,2023-10-10 13:00:00+00:00,2023-10-10 22:00:00+00:00,1,VERY SMALL,OKAY,115.83102000323211,South East,East of England,"Eastbourne, unparished area",Hatfield
1300,Tractor Unit,Curtain-Side 13.6M Trailer,AL10 9TR,CT2 7PX,51.772167,-0.250353,51.293329,1.092989,2023-10-16 06:30:00+00:00,2023-10-16 12:00:00+00:00,0,VERY SMALL,OKAY,107.12490585858943,South East,East of England,"Canterbury, unparished area",Hatfield
1301,Tractor Unit,Curtain-Side 13.6M Trailer,AL10 9TR,CT2 7PX,51.772167,-0.250353,51.293329,1.092989,2023-10-17 06:30:00+00:00,2023-10-17 12:00:00+00:00,0,VERY SMALL,OKAY,107.12490585858943,South East,East of England,"Canterbury, unparished area",Hatfield
1302,Tractor Unit,Curtain-Side 13.6M Trailer,AL10 9TR,BN23 6PW,51.772167,-0.250353,50.788708,0.297115,2023-10-19 13:00:00+00:00,2023-10-19 22:00:00+00:00,1,VERY SMALL,OKAY,115.83102000323211,South East,East of England,"Eastbourne, unparished area",Hatfield
1303,Tractor Unit,Curtain-Side 13.6M Trailer,AL10 9TR,CT2 7PX,51.772167,-0.250353,51.293329,1.092989,2023-10-24 06:30:00+00:00,2023-10-24 12:00:00+00:00,0,VERY SMALL,GOOD,107.12490585858943,South East,East of England,"Canterbury, unparished area",Hatfield
1304,Tractor Unit,Curtain-Side 13.6M Trailer,AL10 9TR,CT2 7PX,51.772167,-0.250353,51.293329,1.092989,2023-10-26 06:30:00+00:00,2023-10-26 12:00:00+00:00,0,VERY SMALL,GOOD,107.12490585858943,South East,East of England,"Canterbury, unparished area",Hatfield
1305,Tractor Unit,Curtain-Side 13.6M Trailer,AL10 9TR,BN23 6PW,51.772167,-0.250353,50.788708,0.297115,2023-10-24 13:00:00+00:00,2023-10-24 22:00:00+00:00,0,VERY SMALL,OKAY,115.83102000323211,South East,East of England,"Eastbourne, unparished area",Hatfield
1306,Tractor Unit,Curtain-Side 13.6M Trailer,AL10 9TR,CT2 7PX,51.772167,-0.250353,51.293329,1.092989,2023-11-08 06:30:00+00:00,2023-11-08 12:00:00+00:00,0,VERY SMALL,GOOD,107.12490585858943,South East,East of England,"Canterbury, unparished area",Hatfield
1307,Tractor Unit,Curtain-Side 13.6M Trailer,AL10 9TR,BN23 6PW,51.772167,-0.250353,50.788708,0.297115,2023-11-09 13:00:00+00:00,2023-11-09 22:00:00+00:00,0,VERY SMALL,OKAY,115.83102000323211,South East,East of England,"Eastbourne, unparished area",Hatfield
1308,18T Rigid,Curtain Side,LS11 5LX,G74 5BT,53.767204,-1.547784,55.769386,-4.217663,2023-10-02 15:30:00+00:00,2023-10-02 21:00:00+00:00,1,SMALL,OKAY,280.92975700473767,,Yorkshire and The Humber,,
1309,3.5 T Van,LWB Van,LS10 1SL,LE65 1PF,53.771668,-1.514934,52.75449,-1.457027,2023-10-06 07:30:00+00:00,2023-10-06 11:00:00+00:00,1,VERY SMALL,VERY BAD,113.20610337662276,East Midlands,Yorkshire and The Humber,Ashby-de-la-Zouch,
1310,Tractor Unit,Curtain-Side 13.6M Trailer,LS10 1SL,M17 1NH,53.771668,-1.514934,53.47475,-2.319686,2023-10-06 11:30:00+00:00,2023-10-06 15:00:00+00:00,1,VERY SMALL,BAD,62.52291974609051,North West,Yorkshire and The Humber,"Trafford, unparished area",
1311,Tractor Unit,Curtain-Side 13.6M Trailer,LS10 1SL,CH62 4TG,53.771668,-1.514934,53.347921,-2.985477,2023-10-09 15:30:00+00:00,2023-10-09 22:00:00+00:00,1,VERY SMALL,BAD,107.98327336820093,North West,Yorkshire and The Humber,"Wirral, unparished area",
1312,3.5 T Van,LWB Van,LS10 1SL,CH62 4SQ,53.771668,-1.514934,53.347836,-2.980916,2023-10-10 07:30:00+00:00,2023-10-10 10:00:00+00:00,1,VERY SMALL,VERY BAD,107.71647842978659,North West,Yorkshire and The Humber,"Wirral, unparished area",
1313,Tractor Unit,Curtain-Side 13.6M Trailer,LS10 1SL,PA3 3BD,53.771668,-1.514934,55.8396,-4.491078,2023-10-13 04:30:00+00:00,2023-10-13 11:00:00+00:00,0,SMALL,OKAY,298.7909796607665,,Yorkshire and The Humber,,
1314,3.5 T Van,LWB Van,LS10 1SL,PE14 7BQ,53.771668,-1.514934,52.660835,0.188155,2023-10-13 05:30:00+00:00,2023-10-13 08:30:00+00:00,1,VERY SMALL,VERY BAD,167.7209023596148,East of England,Yorkshire and The Humber,Walsoken,
1315,Tractor Unit,Curtain-Side 13.6M Trailer,LS10 1SL,BL5 3XA,53.771668,-1.514934,53.559491,-2.535277,2023-10-13 06:30:00+00:00,2023-10-13 10:00:00+00:00,0,VERY SMALL,BAD,71.2645010283634,North West,Yorkshire and The Humber,Westhoughton,
1316,Tractor Unit,Curtain-Side 13.6M Trailer,LS10 1SL,M17 1NH,53.771668,-1.514934,53.47475,-2.319686,2023-10-13 11:30:00+00:00,2023-10-13 15:00:00+00:00,0,VERY SMALL,BAD,62.52291974609051,North West,Yorkshire and The Humber,"Trafford, unparished area",
1317,Tractor Unit,Curtain-Side 13.6M Trailer,LS10 1SL,CH62 4TG,53.771668,-1.514934,53.347921,-2.985477,2023-10-14 12:30:00+00:00,2023-10-15 10:00:00+00:00,1,VERY SMALL,BAD,107.98327336820093,North West,Yorkshire and The Humber,"Wirral, unparished area",
1318,18T Rigid,Curtain Side,LS11 5LX,HA3 8NT,53.767204,-1.547784,51.591445,-0.32641,2023-10-18 06:30:00+00:00,2023-10-18 12:00:00+00:00,1,VERY SMALL,VERY BAD,255.63103573035957,London,Yorkshire and The Humber,"Harrow, unparished area",
1319,Tractor Unit,Curtain-Side 13.6M Trailer,LS10 1SL,DN31 3SW,53.771668,-1.514934,53.576337,-0.060395,2023-10-18 12:30:00+00:00,2023-10-18 15:00:00+00:00,0,VERY SMALL,BAD,98.2697649917705,Yorkshire and The Humber,Yorkshire and The Humber,"North East Lincolnshire, unparished area",
1320,Tractor Unit,Curtain-Side 13.6M Trailer,LS10 1SL,WA11 9SL,53.771668,-1.514934,53.472713,-2.641798,2023-10-19 09:30:00+00:00,2023-10-19 11:00:00+00:00,1,VERY SMALL,VERY BAD,81.43750312051951,North West,Yorkshire and The Humber,"St. Helens, unparished area",
1321,26T Rigid,Curtain Side,LS10 1SL,CH62 4TG,53.771668,-1.514934,53.347921,-2.985477,2023-10-19 18:30:00+00:00,2023-10-19 22:00:00+00:00,0,VERY SMALL,BAD,107.98327336820093,North West,Yorkshire and The Humber,"Wirral, unparished area",
1322,3.5 T Van,LWB Van,LS11 5LX,PE12 8HF,53.767204,-1.547784,52.854832,0.00395,2023-10-26 05:30:00+00:00,2023-10-26 09:00:00+00:00,1,VERY SMALL,VERY BAD,144.67647913549217,East Midlands,Yorkshire and The Humber,Holbeach,
1323,3.5 T Van,LWB Van,LS10 1SL,ME12 1LP,53.771668,-1.514934,51.431249,0.750564,2023-10-26 06:30:00+00:00,2023-10-26 12:00:00+00:00,1,VERY SMALL,VERY BAD,301.9447443509769,South East,Yorkshire and The Humber,Sheerness,
1324,18T Rigid,Curtain Side,LS10 1SL,CA2 5TG,53.771668,-1.514934,54.894227,-2.948772,2023-10-27 11:00:00+00:00,2023-10-27 14:30:00+00:00,1,VERY SMALL,VERY BAD,155.67864504369678,North West,Yorkshire and The Humber,,
1325,18T Rigid,Curtain Side,LS10 1SL,PE7 2PG,53.771668,-1.514934,52.559034,-0.174334,2023-10-27 09:30:00+00:00,2023-10-27 13:00:00+00:00,1,VERY SMALL,VERY BAD,161.8095169255227,East of England,Yorkshire and The Humber,Whittlesey,
