,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_LATEST_lcl,LAST_DELIVERY_SCHEDULE_LATEST_lcl,CARRIER_SIZE,CARRIER_EFFICIENCY,distance,region_delivery,region_collection,parish_delivery,parish_collection
615,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.764125,-1.740145,51.398851,-1.231993,2024-01-14 17:00:00+00:00,2024-01-15 08:56:00+00:00,VERY SMALL,VERY BAD,265.31932768772356,South East,Yorkshire and The Humber,Thatcham,"Bradford, unparished area"
616,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,NP26 3TS,53.295391,-1.066283,51.571921,-2.862409,2024-01-19 15:56:00+00:00,2024-01-20 06:17:00+00:00,UNKNOWN_1,UNKNOWN_2,227.10772879827863,,East Midlands,Redwick,
617,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,OX11 7HJ,52.800481,-1.663328,51.619119,-1.256837,2024-01-15 14:30:00+00:00,2024-01-15 18:00:00+00:00,SMALL,OKAY,134.29116443479023,South East,West Midlands,Sutton Courtenay,Shobnall
618,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,NN5 7QY,53.566639,-0.919839,52.253799,-0.912213,2024-01-11 18:00:00+00:00,2024-01-12 15:59:00+00:00,VERY SMALL,BAD,146.027869997821,East Midlands,Yorkshire and The Humber,Northampton,Hatfield
619,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,NN5 7QY,55.003467,-3.042858,52.253799,-0.912213,2024-01-15 15:00:00+00:00,2024-01-16 15:59:00+00:00,MEDIUM,BAD,336.55077191070427,East Midlands,North West,Northampton,Kirkandrews
620,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,MK41 7BJ,53.295391,-1.066283,52.151481,-0.47677,2024-01-12 06:56:00+00:00,2024-01-12 13:32:00+00:00,VERY SMALL,BAD,133.28960100714795,East of England,East Midlands,"Bedford, unparished area",
621,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-16 05:32:00+00:00,2024-01-16 11:30:00+00:00,VERY SMALL,VERY BAD,198.05846923330537,East Midlands,South West,,Coleford
622,Tractor Unit,Curtain-Side 13.6M Trailer,M17 1RW,LE17 4XN,53.47243,-2.332477,52.462306,-1.246071,2024-01-14 07:30:00+00:00,2024-01-14 13:00:00+00:00,UNKNOWN_1,UNKNOWN_2,133.86424737907436,East Midlands,North West,Bitteswell with Bittesby,"Trafford, unparished area"
623,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-11 10:00:00+00:00,2024-01-11 16:00:00+00:00,UNKNOWN_1,UNKNOWN_2,198.05846923330537,East Midlands,South West,,Coleford
624,7.5T Rigid,Curtain Side,LS10 1SL,DN31 3SW,53.771668,-1.514934,53.576337,-0.060395,2024-01-17 06:30:00+00:00,2024-01-17 09:00:00+00:00,VERY SMALL,VERY BAD,98.2697649917705,Yorkshire and The Humber,Yorkshire and The Humber,"North East Lincolnshire, unparished area",
625,3.5T Van,Box,S35 2PW,NW10 7XF,53.476537,-1.471065,51.534977,-0.273963,2024-01-19 01:30:00+00:00,2024-01-19 05:30:00+00:00,BIG,GOOD,230.65833418251373,London,Yorkshire and The Humber,"Brent, unparished area",Ecclesfield
626,3.5 T Van,LWB Van,LE15 7RD,LE2 7AJ,52.746933,-0.582163,52.627322,-1.132335,2024-01-12 11:00:00+00:00,2024-01-12 13:00:00+00:00,UNKNOWN_1,UNKNOWN_2,39.40829118362278,East Midlands,East Midlands,"Leicester, unparished area",Stretton
627,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601576,-1.18816,2024-01-12 10:30:00+00:00,2024-01-12 17:00:00+00:00,SMALL,OKAY,130.421048415095,East Midlands,North West,Braunstone,"Rochdale, unparished area"
628,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,N17 0DX,53.295391,-1.066283,51.607844,-0.05891,2024-01-17 15:52:00+00:00,2024-01-18 10:09:00+00:00,MEDIUM,OKAY,199.73565790679248,London,East Midlands,"Haringey, unparished area",
629,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-10 11:00:00+00:00,2024-01-10 18:30:00+00:00,UNKNOWN_1,UNKNOWN_2,198.05846923330537,East Midlands,South West,,Coleford
630,3.5T Van,LWB Van,WS9 0SW,DE74 2TR,52.593544,-1.938949,52.829374,-1.332134,2024-01-10 21:00:00+00:00,2024-01-10 22:50:00+00:00,BIG,GOOD,48.58120203674968,East Midlands,West Midlands,Castle Donington,"Walsall, unparished area"
631,3.5T Van,LWB Van,TS17 9NT,DE74 2TR,54.5232,-1.287738,52.829374,-1.332134,2024-01-18 18:50:00+00:00,2024-01-18 22:30:00+00:00,UNKNOWN_1,UNKNOWN_2,188.42667842144587,East Midlands,North East,Castle Donington,Thornaby
632,3.5 T Van,LWB Van,NP4 0TB,UB7 0DG,51.678352,-2.94303,51.483319,-0.467338,2024-01-12 09:00:00+00:00,2024-01-12 12:00:00+00:00,UNKNOWN_1,UNKNOWN_2,172.47917459663694,London,,"Hillingdon, unparished area",
633,Tractor Unit,Curtain-Side 13.6M Trailer,L33 3AN,CV23 8BQ,53.470807,-2.849187,52.356984,-1.173373,2024-01-19 08:00:00+00:00,2024-01-19 12:00:00+00:00,SMALL,OKAY,167.2722829326195,East Midlands,North West,Kilsby,"Knowsley, unparished area"
634,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FG,WS12 1NR,53.537133,-1.037405,52.703735,-1.983264,2024-01-11 19:00:00+00:00,2024-01-12 11:00:00+00:00,UNKNOWN_1,UNKNOWN_2,112.15642524136233,West Midlands,Yorkshire and The Humber,Hednesford,Armthorpe
635,3.5T Van,Box,BD5 8LZ,BS16 7LR,53.765877,-1.742019,51.501707,-2.466686,2024-01-11 23:30:00+00:00,2024-01-12 04:00:00+00:00,UNKNOWN_1,UNKNOWN_2,256.54669633869867,South West,Yorkshire and The Humber,,"Bradford, unparished area"
636,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,BT32 3QD,53.293393,-1.074008,54.35173,-6.294436,2024-01-12 06:59:00+00:00,2024-01-17 11:25:00+00:00,UNKNOWN_1,UNKNOWN_2,362.3087962847694,,East Midlands,,
637,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2024-01-19 05:45:00+00:00,2024-01-19 09:15:00+00:00,BIG,GOOD,157.31640233347548,London,East Midlands,"Enfield, unparished area",Castle Donington
638,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.764125,-1.740145,51.398851,-1.231993,2024-01-17 04:00:00+00:00,2024-01-17 12:33:00+00:00,SMALL,OKAY,265.31932768772356,South East,Yorkshire and The Humber,Thatcham,"Bradford, unparished area"
639,3.5T Van,Box,S35 2PW,DA1 1JQ,53.476537,-1.471065,51.433342,0.221489,2024-01-15 23:59:24+00:00,2024-01-16 04:30:00+00:00,UNKNOWN_1,UNKNOWN_2,254.56165515264453,South East,Yorkshire and The Humber,Wilmington,Ecclesfield
640,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-11 09:00:00+00:00,2024-01-11 15:00:00+00:00,UNKNOWN_1,UNKNOWN_2,198.05846923330537,East Midlands,South West,,Coleford
641,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,IG11 0EG,53.295391,-1.066283,51.517571,0.105323,2024-01-16 05:00:00+00:00,2024-01-16 12:23:00+00:00,MEDIUM,OKAY,213.12182821179843,London,East Midlands,"Barking and Dagenham, unparished area",
642,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,NN15 5YT,53.462845,-2.896967,52.370504,-0.684925,2024-01-17 16:01:00+00:00,2024-01-18 11:05:00+00:00,UNKNOWN_1,UNKNOWN_2,191.74729194475069,East Midlands,North West,Burton Latimer,"Liverpool, unparished area"
643,Tractor Unit,Curtain-Side 13.6M Trailer,BS20 7XL,WN8 9PL,51.489669,-2.720403,53.530291,-2.768699,2024-01-15 08:30:00+00:00,2024-01-16 15:00:00+00:00,UNKNOWN_1,UNKNOWN_2,227.0015760204662,North West,South West,Up Holland,Pill and Easton-in-Gordano
644,3.5T Van,LWB Van,NP10 9DQ,DE74 2TR,51.582459,-3.043825,52.829374,-1.332134,2024-01-12 18:50:00+00:00,2024-01-12 22:30:00+00:00,BIG,GOOD,181.23362306410493,East Midlands,,Castle Donington,
645,Tractor Unit,Curtain-Side 13.6M Trailer,CV23,G75 0ZZ,52.404024,-1.241116,55.736183,-4.167971,2024-01-13 15:00:00+00:00,2024-01-13 23:59:00+00:00,MEDIUM,OKAY,416.881387212678,,,,
646,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,LD1 5BE,55.003467,-3.042858,52.247757,-3.376602,2024-01-11 15:00:00+00:00,2024-01-12 11:59:00+00:00,UNKNOWN_1,UNKNOWN_2,307.3057956292562,,North West,Llandrindod Wells,Kirkandrews
647,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,SS11 7QU,53.566639,-0.919839,51.641083,0.583361,2024-01-12 18:00:00+00:00,2024-01-15 15:59:00+00:00,MEDIUM,BAD,237.01848387976628,East of England,Yorkshire and The Humber,Rettendon,Hatfield
648,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,L11 0JA,55.003467,-3.042858,53.464178,-2.895312,2024-01-15 07:00:00+00:00,2024-01-15 10:00:00+00:00,VERY SMALL,OKAY,171.48323614942927,North West,North West,"Liverpool, unparished area",Kirkandrews
649,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-12 05:02:00+00:00,2024-01-12 11:00:00+00:00,VERY SMALL,VERY BAD,198.05846923330537,East Midlands,South West,,Coleford
650,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-12 17:47:00+00:00,2024-01-12 23:45:00+00:00,VERY SMALL,VERY BAD,198.05846923330537,East Midlands,South West,,Coleford
651,Tractor Unit,Curtain-Side 13.6M Trailer,SS17 9DY,IG11 0DS,51.510091,0.459598,51.515717,0.100453,2024-01-15 09:30:00+00:00,2024-01-15 13:00:00+00:00,SMALL,OKAY,24.868797520855317,London,East of England,"Barking and Dagenham, unparished area","Thurrock, unparished area"
652,18T Rigid,High Security,AL10 9TR,GU24 9EX,51.772167,-0.250353,51.321907,-0.64306,2024-01-12 06:30:00+00:00,2024-01-12 09:00:00+00:00,SMALL,OKAY,56.974475864018196,South East,East of England,Bisley,Hatfield
653,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,ML1 5GH,53.293393,-1.074008,55.831305,-3.937277,2024-01-17 13:15:00+00:00,2024-01-18 08:45:00+00:00,VERY SMALL,GOOD,337.2606041279477,,East Midlands,,
654,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,GU52 0AB,53.566639,-0.919839,51.255637,-0.846421,2024-01-19 16:00:00+00:00,2024-01-22 15:59:00+00:00,VERY SMALL,OKAY,257.1005890510086,South East,Yorkshire and The Humber,Ewshot,Hatfield
655,3.5T Van,LWB Van,CR0 4TD,DE74 2TR,51.383725,-0.138625,52.826322,-1.348973,2024-01-10 16:30:00+00:00,2024-01-10 21:00:00+00:00,BIG,GOOD,180.50671133539166,East Midlands,London,Castle Donington,"Sutton, unparished area"
656,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,OX16 2AA,53.293393,-1.074008,52.081463,-1.329055,2024-01-19 21:59:00+00:00,2024-01-22 15:25:00+00:00,UNKNOWN_1,UNKNOWN_2,135.89490831785923,South East,East Midlands,Banbury,
657,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,PO9 5NA,53.566639,-0.919839,50.866834,-0.960237,2024-01-19 16:00:00+00:00,2024-01-22 15:59:00+00:00,SMALL,OKAY,300.3114651010827,South East,Yorkshire and The Humber,"Havant, unparished area",Hatfield
658,Tractor Unit,Box 44ft,NN6 7EX,BD5 8LZ,52.354421,-1.161699,53.764125,-1.740145,2024-01-18 04:08:00+00:00,2024-01-18 07:56:00+00:00,SMALL,GOOD,161.49711553818815,Yorkshire and The Humber,East Midlands,"Bradford, unparished area",Crick
659,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,CF3 2GJ,53.462845,-2.896967,51.50328,-3.109119,2024-01-18 13:01:00+00:00,2024-01-19 09:25:00+00:00,UNKNOWN_1,UNKNOWN_2,218.43504938725272,,North West,Trowbridge,"Liverpool, unparished area"
660,3.5T Van,Box,S35 2PW,BS16 7LR,53.476537,-1.471065,51.501707,-2.466686,2024-01-11 00:30:00+00:00,2024-01-11 05:00:00+00:00,UNKNOWN_1,UNKNOWN_2,229.77132500615093,South West,Yorkshire and The Humber,,Ecclesfield
661,Tractor Unit,Curtain-Side 13.6M Trailer,M17 1RW,LE17 4XN,53.47243,-2.332477,52.462306,-1.246071,2024-01-17 08:30:00+00:00,2024-01-17 14:00:00+00:00,UNKNOWN_1,UNKNOWN_2,133.86424737907436,East Midlands,North West,Bitteswell with Bittesby,"Trafford, unparished area"
662,18T Rigid,Curtain Side,LS10 1SL,BL5 3XU,53.771668,-1.514934,53.555966,-2.533663,2024-01-15 06:30:00+00:00,2024-01-15 10:00:00+00:00,VERY SMALL,VERY BAD,71.29777114200074,North West,Yorkshire and The Humber,Westhoughton,
663,3.5 T Van,LWB Van,LS10 1SL,SY5 0BN,53.771668,-1.514934,52.641707,-2.921752,2024-01-19 07:30:00+00:00,2024-01-19 11:00:00+00:00,VERY SMALL,VERY BAD,156.7746212430229,West Midlands,Yorkshire and The Humber,Minsterley,
664,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.764125,-1.740145,51.659325,-0.021793,2024-01-16 17:00:00+00:00,2024-01-17 08:55:00+00:00,SMALL,GOOD,261.1676762379297,,Yorkshire and The Humber,,"Bradford, unparished area"
665,3.5T Van,LWB Van,CR0 4TD,DE74 2TR,51.383725,-0.138625,52.826322,-1.348973,2024-01-11 16:30:00+00:00,2024-01-11 21:00:00+00:00,BIG,GOOD,180.50671133539166,East Midlands,London,Castle Donington,"Sutton, unparished area"
666,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,CR0 3AF,53.295391,-1.066283,51.390138,-0.132691,2024-01-16 05:00:00+00:00,2024-01-16 12:15:00+00:00,MEDIUM,OKAY,221.20814748493564,London,East Midlands,"Croydon, unparished area",
667,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,SN3 4FN,53.437595,-1.070426,51.595572,-1.740649,2024-01-16 13:59:00+00:00,2024-01-17 06:25:00+00:00,VERY SMALL,GOOD,209.84749468258264,South West,Yorkshire and The Humber,South Marston,Tickhill
668,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,AL10 9TR,53.293393,-1.074008,51.77179,-0.251425,2024-01-19 15:59:00+00:00,2024-01-19 23:40:00+00:00,VERY SMALL,BAD,178.16119421633474,East of England,East Midlands,Hatfield,
669,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,CV10 7RG,53.295391,-1.066283,52.495334,-1.47981,2024-01-11 18:46:00+00:00,2024-01-12 09:57:00+00:00,VERY SMALL,BAD,93.21562680465269,West Midlands,East Midlands,"Nuneaton and Bedworth, unparished area",
670,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-16 15:17:00+00:00,2024-01-16 21:15:00+00:00,UNKNOWN_1,UNKNOWN_2,198.05846923330537,East Midlands,South West,,Coleford
671,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,NN6 7TZ,53.437296,-1.068189,52.35193,-1.144734,2024-01-19 06:59:00+00:00,2024-01-19 12:25:00+00:00,SMALL,OKAY,120.83427684384505,East Midlands,Yorkshire and The Humber,Crick,Tickhill
672,Tractor Unit,Curtain-Side 13.6M Trailer,LE3 8DX,CV2 2TA,52.649535,-1.216071,52.430911,-1.429058,2024-01-11 09:04:00+00:00,2024-01-11 13:33:00+00:00,SMALL,OKAY,28.265693312889763,West Midlands,East Midlands,"Coventry, unparished area",Glenfields
673,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,BS16 7FB,53.295391,-1.066283,51.493802,-2.494529,2024-01-15 14:19:00+00:00,2024-01-15 20:00:00+00:00,SMALL,BAD,222.596111958474,,East Midlands,,
674,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-15 21:32:00+00:00,2024-01-16 03:30:00+00:00,VERY SMALL,VERY BAD,198.05846923330537,East Midlands,South West,,Coleford
675,Tractor Unit,Box,BD12 7ER,EN3 7XA,53.753128,-1.722985,51.654826,-0.026769,2024-01-17 15:00:00+00:00,2024-01-17 19:30:00+00:00,SMALL,OKAY,259.8699668186376,London,Yorkshire and The Humber,"Enfield, unparished area","Kirklees, unparished area"
676,3.5T Van,LWB Van,L24 8RF,DE74 2TR,53.349124,-2.876108,52.829374,-1.332134,2024-01-17 19:25:00+00:00,2024-01-17 22:15:00+00:00,BIG,GOOD,118.23316401471695,East Midlands,North West,Castle Donington,"Liverpool, unparished area"
677,Tractor Unit,Curtain-Side 13.6M Trailer,L33 3AN,CV23 8BQ,53.470807,-2.849187,52.356984,-1.173373,2024-01-12 14:00:00+00:00,2024-01-15 16:00:00+00:00,UNKNOWN_1,UNKNOWN_2,167.2722829326195,East Midlands,North West,Kilsby,"Knowsley, unparished area"
678,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,NN16 8UN,53.295391,-1.066283,52.408855,-0.742429,2024-01-16 00:00:00+00:00,2024-01-16 07:17:00+00:00,VERY SMALL,BAD,100.97976686890205,East Midlands,East Midlands,Kettering Town,
679,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,EN11 0EZ,53.462845,-2.896967,51.766224,0.009545,2024-01-16 12:01:00+00:00,2024-01-17 14:25:00+00:00,UNKNOWN_1,UNKNOWN_2,272.2537367517119,East of England,North West,"Broxbourne, unparished area","Liverpool, unparished area"
680,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-19 05:02:00+00:00,2024-01-19 11:00:00+00:00,VERY SMALL,VERY BAD,198.05846923330537,East Midlands,South West,,Coleford
681,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,TQ12 6JD,53.566639,-0.919839,50.557132,-3.666453,2024-01-16 18:00:00+00:00,2024-01-17 15:59:00+00:00,SMALL,BAD,383.773944422693,South West,Yorkshire and The Humber,Ilsington,Hatfield
682,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-18 14:02:00+00:00,2024-01-18 20:00:00+00:00,UNKNOWN_1,UNKNOWN_2,198.05846923330537,East Midlands,South West,,Coleford
683,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,CM2 5AS,52.800481,-1.663328,51.74837,0.518553,2024-01-14 23:00:00+00:00,2024-01-15 06:00:00+00:00,VERY SMALL,BAD,189.05339483748222,East of England,West Midlands,,Shobnall
684,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-17 09:00:00+00:00,2024-01-17 14:30:00+00:00,UNKNOWN_1,UNKNOWN_2,198.05846923330537,East Midlands,South West,,Coleford
685,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,AL10 9TR,53.293393,-1.074008,51.77179,-0.251425,2024-01-15 10:59:00+00:00,2024-01-15 20:55:00+00:00,MEDIUM,BAD,178.16119421633474,East of England,East Midlands,Hatfield,
686,Tractor Unit,Curtain-Side 13.6M Trailer,WF6 1TF,NG24 2NH,53.700933,-1.397518,53.091635,-0.775075,2024-01-19 13:00:00+00:00,2024-01-19 15:00:00+00:00,UNKNOWN_1,UNKNOWN_2,79.35498044681046,East Midlands,Yorkshire and The Humber,,Normanton
687,Tractor Unit,Curtain-Side 13.6M Trailer,M17 1RW,OX11 7HJ,53.47243,-2.332477,51.619116,-1.256855,2024-01-14 06:30:00+00:00,2024-01-14 12:00:00+00:00,UNKNOWN_1,UNKNOWN_2,218.59997696714436,South East,North West,Sutton Courtenay,"Trafford, unparished area"
688,3.5 T Van,Luton Tail Lift,OX11 7HH,BS37 9TX,51.620958,-1.279778,51.569086,-2.48078,2024-01-16 08:30:00+00:00,2024-01-16 12:00:00+00:00,UNKNOWN_1,UNKNOWN_2,83.18590415499267,South West,South East,Iron Acton,Sutton Courtenay
689,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,NG2 1RU,53.324964,-2.758291,52.931716,-1.165546,2024-01-16 14:00:00+00:00,2024-01-17 13:30:00+00:00,UNKNOWN_1,UNKNOWN_2,114.94513473154835,East Midlands,North West,"Nottingham, unparished area","Halton, unparished area"
690,3.5 T Van,LWB Van,LS10 1SL,WF7 6TA,53.771668,-1.514934,53.680405,-1.369109,2024-01-18 10:15:00+00:00,2024-01-18 10:45:00+00:00,VERY SMALL,VERY BAD,13.969256807772272,Yorkshire and The Humber,Yorkshire and The Humber,Featherstone,
691,Tractor Unit,Curtain-Side 13.6M Trailer,SG1 2DL,IG11 0DS,51.900329,-0.217132,51.515717,0.100453,2024-01-18 10:30:00+00:00,2024-01-18 14:00:00+00:00,SMALL,OKAY,48.055251417392945,London,East of England,"Barking and Dagenham, unparished area","Stevenage, unparished area"
692,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,NR6 5JS,53.324964,-2.758291,52.656521,1.270037,2024-01-16 14:00:00+00:00,2024-01-17 09:30:00+00:00,UNKNOWN_1,UNKNOWN_2,279.7301820833509,East of England,North West,Hellesdon,"Halton, unparished area"
693,3.5T Van,LWB Van,DE74 2TR,L24 8RF,52.829374,-1.332134,53.349124,-2.876108,2024-01-12 05:45:00+00:00,2024-01-12 10:00:00+00:00,BIG,GOOD,118.23316401471695,North West,East Midlands,"Liverpool, unparished area",Castle Donington
694,3.5T Van,LWB Van,EN1 1TX,DE74 2TR,51.650981,-0.054718,52.826322,-1.348973,2024-01-16 17:15:00+00:00,2024-01-16 21:00:00+00:00,BIG,GOOD,157.67359754537654,East Midlands,London,Castle Donington,"Enfield, unparished area"
695,3.5T Van,Box,S35 2PW,DA1 1JQ,53.476537,-1.471065,51.433342,0.221489,2024-01-18 23:59:24+00:00,2024-01-19 04:30:00+00:00,UNKNOWN_1,UNKNOWN_2,254.56165515264453,South East,Yorkshire and The Humber,Wilmington,Ecclesfield
696,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601576,-1.18816,2024-01-11 10:30:00+00:00,2024-01-11 17:00:00+00:00,UNKNOWN_1,UNKNOWN_2,139.51587025296902,East Midlands,North West,Braunstone,"Wigan, unparished area"
697,3.5T Van,LWB Van,DE74 2TR,NE11 0JY,52.829374,-1.332134,54.922706,-1.607332,2024-01-11 05:45:00+00:00,2024-01-11 10:05:00+00:00,BIG,GOOD,233.53870411993177,North East,East Midlands,"Gateshead, unparished area",Castle Donington
698,Tractor Unit,Curtain-Side 13.6M Trailer,BT67 0QS,WS2 8JF,54.464228,-6.269618,52.592578,-1.990716,2024-01-15 12:00:00+00:00,2024-01-16 13:00:00+00:00,UNKNOWN_1,UNKNOWN_2,351.15350717310565,West Midlands,,"Walsall, unparished area",
699,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-11 15:17:00+00:00,2024-01-11 21:15:00+00:00,VERY SMALL,VERY BAD,198.05846923330537,East Midlands,South West,,Coleford
700,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,L33 3AN,55.003467,-3.042858,53.470807,-2.849187,2024-01-11 15:59:00+00:00,2024-01-12 15:59:00+00:00,VERY SMALL,BAD,170.94157789810006,North West,North West,"Knowsley, unparished area",Kirkandrews
701,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,EN11 0EZ,53.462845,-2.896967,51.766224,0.009545,2024-01-10 13:01:00+00:00,2024-01-11 09:25:00+00:00,SMALL,OKAY,272.2537367517119,East of England,North West,"Broxbourne, unparished area","Liverpool, unparished area"
702,Tractor Unit,Curtain-Side 13.6M Trailer,CF37 5TF,BS11 9BT,51.572559,-3.291144,51.511084,-2.703002,2024-01-11 09:30:00+00:00,2024-01-11 14:00:00+00:00,SMALL,BAD,41.25733105531204,South West,,"Bristol, City of, unparished area",Llantwit Fardre
703,3.5T Van,Box,BD5 8LZ,DE74 2HJ,53.766832,-1.740516,52.849573,-1.348959,2024-01-15 04:00:00+00:00,2024-01-15 07:30:00+00:00,UNKNOWN_1,UNKNOWN_2,105.2926203129927,East Midlands,Yorkshire and The Humber,Castle Donington,"Bradford, unparished area"
704,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601576,-1.18816,2024-01-19 10:30:00+00:00,2024-01-19 17:00:00+00:00,UNKNOWN_1,UNKNOWN_2,139.51587025296902,East Midlands,North West,Braunstone,"Wigan, unparished area"
705,3.5T Van,LWB Van,EN1 1TX,DE74 2TR,51.650981,-0.054718,52.826322,-1.348973,2024-01-15 17:15:00+00:00,2024-01-15 21:00:00+00:00,BIG,GOOD,157.67359754537654,East Midlands,London,Castle Donington,"Enfield, unparished area"
706,3.5T Van,Box,S35 2PW,NW10 7XF,53.476537,-1.471065,51.534977,-0.273963,2024-01-17 01:30:00+00:00,2024-01-17 05:30:00+00:00,BIG,GOOD,230.65833418251373,London,Yorkshire and The Humber,"Brent, unparished area",Ecclesfield
707,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-18 20:32:00+00:00,2024-01-19 02:30:00+00:00,VERY SMALL,VERY BAD,198.05846923330537,East Midlands,South West,,Coleford
708,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,L33 3AN,55.003467,-3.042858,53.470807,-2.849187,2024-01-11 15:00:00+00:00,2024-01-12 15:59:00+00:00,UNKNOWN_1,UNKNOWN_2,170.94157789810006,North West,North West,"Knowsley, unparished area",Kirkandrews
709,3.5T Van,LWB Van,CO4 9QJ,CM22 7FD,51.920887,0.927015,51.869555,0.216885,2024-01-16 19:15:00+00:00,2024-01-16 21:15:00+00:00,VERY SMALL,GOOD,49.07645752924135,East of England,East of England,Great Hallingbury,"Colchester, unparished area"
